Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA DÉCIMA SÉTIMA - RELAÇÃO DOS EMPREGADOS","Empregadores devem enviar anualmente ao Sindicato a lista de empregados e, em até 30 dias após desconto, cópia das guias de depósito com relação nominal.","As entidades empregadoras encaminharão ao Sindicato profissional uma vez por ano, a relação dos empregados pertencentes a categoria profissional, bem como no prazo de trinta dias (30) após o desconto, cópia das guias de depósito do desconto assistencial, com relação nominal dos empregados."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA DÉCIMA OITAVA - ABONO DE FALTAS","Faltas de farmacêuticos para provas de cursos de extensão ou pós-graduação de interesse da empresa serão abonadas, com aviso prévio de 48h e comprovação.","Serão abonadas as Faltas dos farmacêuticos, que frequentarem regulamente curso de extensão universitária ou pós-graduação do interesse da Instituição, exclusivamente para prestação de provas e exames, desde que sejam feitas comunicações a empresa com 48 (quarenta e oito) horas de antecedência, e posterior comprovação."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA DÉCIMA NONA - COMPROVANTE DE PAGAMENTO","Empregadores devem fornecer comprovantes de pagamento detalhados, sem custo, presencialmente ou eletronicamente; segunda via disponível mediante solicitação do empregado.","Os comprovantes de pagamento ou contracheques deverão ser fornecidos c/ou disponibilizados pelas entidades empregadoras aos seus empregados sem ônus para eles diretamente ou por meios eletrônicos, e emitidos de maneira que neles estejam discriminadas as parcelas pagas, inclusive o valor correspondente ao recolhimento do FGTS. PARÁGRAFO ÚNICO - Em caso de necessidade da segunda via o empregado deverá solicitar diretamente a empresa."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA - AUXÍLIO FUNERAL","A partir de outubro/2025, as instituições pagarão R$ 1.278,66 à família do empregado falecido, salvo se houver seguro de vida, em até 15 dias após comprovação.","As instituições pagarão a partir de outubro/2025, R$ 1.278,66 (Hum mil, duzentos e vinte e oito reais e sessenta e seis centavos) a família do empregado, em caso de falecimento deste, a título de auxílio funeral, no prazo de 15 (quinze) dias a contar da comunicação e apresentação do atestado de óbito. PARÁGRAFO ÚNICO - As instituições que oferecem seguro de vida estão desobrigadas ao pagamento do referido benefício."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA PRIMEIRA - EXAMES MÉDICOS","Trabalhadores expostos a produtos químicos devem realizar exames médicos anuais pagos pelo empregador, com resultado disponível ao empregado mediante solicitação.","Os trabalhadores que laboram diretamente com produtos químicos serão submetidos anualmente. a realização de exames médicos especiais, sendo do empregador a responsabilidade pelas despesas deste exame e uma cópia do resultado deverá ser entregue ao empregado, caso solicitado. PARÁGRAFO ÚNICO - Ficam obrigados, os empregados, a comparecer a Medicina do Trabalho sempre que convocados, ficando o SINDIFARMA responsável em realizar um trabalho de conscientização junto a categoria."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA SEGUNDA - JORNADA DE TRABALHO","Estabelece jornadas de 4, 6 ou 8 horas diárias, permite escalas 12x24, 12x36, 12x48 e 24x72, com horas extras compensadas e intervalo de 1 hora a cada 12 horas.","Ficam estabelecidas as jornadas de trabalho de 04 (quatro) horas diárias, perfazendo um total de 24 (vinte e quatro) horas semanais, seis horas diárias perfazendo um total de 36 (trinta e seis boras) semanais ou 8 (oito) horas diárias perfazendo um total de 44 (quarenta e quatro) boras semanais. PARÁGRAFO PRIMEIRO - Faculta-se ao empregador estabelecer a escala de trabalho de 12x24, 12x36, 12x48 e 24x72 e escalas mistas (SD/SN) em parte dos setores ou em todos os setores dos estabelec.mergos vinculados a esta Convenção Coletiva de Trabalho observando-se: L 22/ 1 — Para aqueles empregados que trabalharem sob as denominadas ""escalas de plantão , as 12 (doze) ou 24 (vinte e quatro) horas de prestação de serviço serão entendidas como horas normais, sobre as quais não haverá a incidência do adicional de horas extras referido na cláusula quinta desta CCT, inclusive no labor em dias considerados como feriados, ficando esclarecido igualmente que não serão caracterizadas e remuneradas como horas extras as horas trabalhadas na eventualidade de vir a ser ultrapassada a carga horária contratual e desde que o excesso de horas trabalhadas seja compensado na forma estabelecida no banco de horas. 2 - Fica assegurado para os trabalhadores que atuam em escalas de plantão um intervalo de 1 (uma) hora a cada 12 (doze) horas de trabalho, para repouso e refeição, a ser gozado na oportunidade indicada pela empresa e compatível com a disponibilidade do serviço em execução (artigo 71 e parágrafos da CLT). 3 - As entidades empregadoras integrantes da categoria econômica que possuem refeitórios em suas unidades, ficam autorizadas a reduzir o intervalo intrajornada de que trata o artigo 71. $ 3"" da CLT, na forma do quanto disposto pela Portaria nº 1.095 do Ministério do Trabalho e Emprego - MTE, respeitado o limite mínimo exigido de 30 (trinta) minutos. PARÁGRAFO SEGUNDO - Excepcionalmente poderá ser admitido o plantão de 24 horas. PARÁGRAFO TERCEIRO - As partes acordam pela possibilidade de implantação do regime de trabalho de 12x24 e 12x48 de acordo com a carga horária contratada e se dará nos seguintes moldes: o trabalho será iniciado com uma jornada de 12h seguida de uma folga de 24h, no dia seguinte ocorrera novo labor em jornada de 12h, acompanhada de uma folga de 48h. PARÁGRAFO QUARTO - Para a apuração das horas extras a serem pagas ou compensadas não serão levadas em consideração as trocas de plantão efetuadas entre os empregados, ainda que estas trocas impliquem excesso a carga horária semanal. As entidades empregadoras permitirão por conveniência empresarial e consenso entre as partes o limite máximo de 5 (cinco) trocas por mês, inclusive para as jornadas de 12x24, 12x36 e 12x48 escalas mistas (SD/SN), devendo obedecer à política interna de cada instituição, a troca de plantão somente poderá ser realizada caso o empregado tenha descansado, no mínimo, onze horas consecutivas. PARÁGRAFO QUINTO - As entidades empregadoras integrantes da categoria econômica representada pelo SINDIFIBA ficam autorizadas a funcionarem em domingos e feriados, devendo, entretanto, estabelecerem escalas de folgas compensatórias na forma estabelecida no banco de horas. PARÁGRAFO SEXTO - Nenhum farmacêutico poderá ser contratado por salário inferior aquele praticado para esta função quando da sua contratação, ou percebido por farmacêutico despedido em data anterior a sua contratação, observando-se em ambas as hipóteses, a proporcionalidade da carga horária, salvo as empresas que possuem plano de cargo de salário, nos quais serão obedecidos aos critérios de antiguidade e merecimento de acordo com cada empresa. PARÁGRAFO SÉTIMO - Conforme artigos 611 - A inciso XIIl (Acordos e Convenções Coletivas), e 189 e seguintes da CLT (Atividades Insalubres), fica estabelecido a todos profissionais que trabalham em ambiente insalubre, a possibilidade de prorrogação da jornada de trabalho, devendo ser observado o regimgagoªdo nesta clausula: Clausula do Banco de Horas e da"
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA TERCEIRA - BANCO DE HORAS","Empregadores podem adotar banco de horas com compensação em até 6 meses, informar horas aos empregados, incluir compensação nas férias e pagar horas não compensadas na rescisão.","As entidades empregadoras integrantes da categoria econômica representadas pelo SINDIFIBA ficam autorizadas a adotar o sistema de compensação de horas trabalhadas, através do qual o excesso de horas trabalhadas em um ou mais dias possa ser compensado pela correspondente diminuição de jornada em outro dia, de maneira que não exceda, no prazo máximo de 6 (seis) meses. PARÁGRAFO PRIMEIRO - A partir de 03 (três) meses após a assinatura da presente Convenção as entidades empregadoras deverão disponibilizar aos empregados, informações sobre as horas trabalhadas no mês, possibilitando ao empregado controlar o número de horas a serem compensadas dentro da sistemática ora estabelecida. PARÁGRAFO SEGUNDO - Ficam as entidades empregadoras autorizadas a utilizar-se da compensação no período destinado a concessão de férias, adicionando-se aos dias de férias, os dias correspondentes a compensação prevista. PARÁGRAFO TERCEIRO - As faltas assim como os atrasos injustificados serão descontados conforme legislação aplicável ou política Institucional. PARÁGRAFO QUARTO - Na hipótese de rescisão do contrato de trabalho, as horas trabalhadas e não compensadas serão pagas na rescisão."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA QUARTA - SÁBADOS/DOMINGOS/FERIADOS","Instituições podem compensar trabalho em sábados, domingos e feriados com horas extras durante a semana, respeitando a carga horária contratual no mês vigente ou seguinte.","As instituições poderão compensar o dia de labor aos sábados, domingos e ou feriados com O acréscimo correspondente de horas durante a semana, dentro do próprio mês ou, mês subsequente, observada sempre a carga horária contratual."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA QUINTA - HORAS EXTRAS","Horas extras em dias úteis não compensadas têm adicional de 75%; em repouso semanal ou feriados, 100%; pagamento pode seguir piso legal vigente.","As horas excedentes em dias úteis e não tenham sido compensadas serão remuneradas com o adicional de 75% (setenta e cinco por cento). PARÁGRAFO PRIMEIRO — As horas trabalhadas em dias destinados ao repouso semanal remunerado ou em dias considerados feriados oficiais e que não tenham sido compensadas serão remuneradas com o adicional de 100% (cem por cento) PARÁGRAFO SEGUNDO - Em caso de obrigatoriedade de pagamento do piso para os trabalhadores e efetivamente implantado pela PL 1.559/2021, ou qualquer outra que normativa legal que estabeleça piso para a categoria de farmacêuticos, as entidades empregadoras, no que concerne a esta cláusula, ficam autorizadas a pagarem o adicional previsto na lei vigente."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA SEXTA - ADICIONAIS E VANTAGENS","Adicionais e vantagens pessoais de empregados serão pagos no mês seguinte, devidamente atualizados.","Os adicionais e vantagens pessoais, que os empregados tenham direito dentro do mês trabalhado serão pagos no mês subsequente, desde que devidamente atualizados."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA SÉTIMA - INSALUBRIDADE","Adicional de insalubridade de 20% sobre o salário-base, podendo ser ajustado conforme piso salarial legal para farmacêuticos.","Fica estabelecido o adicional de insalubridade no percentual de 20% sobre o salário-base. PARÁGRAFO ÚNICO - Em caso de obrigatoriedade do pagamento do piso para os trabalhadores e efetivamente implementado pela PL 1.559/2021, ou qualquer outra normativa legal que estabeleça piso para categoria de farmacêuticos, as empresas no que concerne a essa cláusula, ficam autorizadas a pagarem apenas o adicional previsto em lei vigente."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA OITAVA - RESPONSÁVEL SUBSTITUTO","Farmácia hospitalar com funcionamento superior a 4 horas diárias deve ter farmacêutico substituto, sob pena de responsabilidade do estabelecimento e registro obrigatório no Conselho.","No caso da Farmácia Hospitalar de responsabilidade técnica do farmacêutico permanecer funcionando mais 4 horas diárias, deverá ser mantido um farmacêutico responsável substituto, em con,fo[mjiade com a Lei 5991/73 Art. 15 Parágrafos |"" e 2º. DAA PARÁGRAFO PRIMEIRO - Descumprida a Lei acima mencionada, será o profissional eximido de qualquer responsabilidade, sujeitando-se o estabelecimento as sanções legais cabíveis. PARÁGRAFO SEGUNDO - A carga horária semanal, de responsabilidade do farmacêutico técnico responsável titular especificando-se o horário diário de trabalho, deverá ser registrada no Conselho Regional de Farmácia."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA VIGÉSIMA NONA - RESPONSABILIDADE TÉCNICA","Profissionais com responsabilidade técnica em laboratórios ou hospitais recebem 20% a mais que os demais, mesmo se forem os únicos na instituição.","O profissional que vier assumir a responsabilidade técnica de Laboratório de Análise Clínica e responsabilidade técnica hospitalar, conforme definido em Lei, fica assegurada uma remuneração correspondente a 20% (vinte por cento) superior à dos profissionais que não possuem tal responsabilidade, nas instituições que tiverem apenas um único profissional fica assegurado esta mesma gratificação de responsabilidade técnica."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA TRIGÉSIMA - AVALIAÇÃO DO ACORDO","As partes se reunirão semestralmente para avaliar o cumprimento do acordo firmado.","A representação patronal e o SINDIFARMA-BA, ordinariamente, reunir-se-ão a cada semestre para avaliação do pacto aqui estabelecido."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA TRIGÉSIMA PRIMEIRA - CONDIÇÕES DE TRABALHO","Empregadoras devem garantir condições de trabalho adequadas às gestantes, conforme orientação médica.","As entidades empregadoras proporcionarão as suas empregadas gestantes, condições de trabalho compatíveis com o seu estado, de acordo com a orientação médica."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA TRIGÉSIMA SEGUNDA - HOMOLOGAÇÕES","Empregados desligados que desejarem homologar no sindicato devem solicitar expressamente às empresas.","Os empregados que forem desligados que desejarem fazer homologação no sindicato laboral deverão solicitar expressamente junto as empresas."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA TRIGÉSIMA TERCEIRA - LOCAL DE TRABALHO","Empregadores devem fornecer espaço adequado para trabalho administrativo e atendimento ao público pelo farmacêutico.","Ficam as entidades empregadoras obrigadas a garantir espaço físico apropriado ao trabalho administrativo do farmacêutico e possível atendimento ao público pelo mesmo."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA TRIGÉSIMA QUARTA - VALE TRANSPORTE","O vale-transporte será concedido quinzenal ou mensalmente até o 3º dia útil após cadastro, podendo ser antecipado em dinheiro ou crédito, sem integrar salário.","O vale-transporte será concedido quinzenal ou mensalmente até o 3º (terceiro) dia útil posterior a data de cadastramento de cada empresa no SETPS de forma integral para os 15(quinze) ou 30 (trinta) dias subsequentes respectivamente de conformidade com a Legislação facultando-se ao empregador a antecipação do valor correspondente diretamente cm pecúnia ou através de crédito em folha de pagamento e não será considerado salário utilidade."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA TRIGÉSIMA QUINTA - SINDIFIBA E SINDIFARMA (COMISSÃO)","Cria comissão paritária de seis membros para discutir trimestralmente temas trabalhistas e emitir parecer em 180 dias sobre possível aditamento da CCT.","Nomeiam a comissão paritária de 06 (seis) membros, composta de 03 (três) representantes dos trabalhadores e igual número de representantes das empresas integrantes da categoria econômica com a finalidade especifica de reunir-se trimestralmente visando a discussão a respeito da possibilidade de implantação de PISO SALARIAL, REGULAMENTAÇÃO DO PAGAMENTO DE ADICIONAL NOTURNO, IMPLANTAÇÃO DE MULTA NORMATIVA E MULTA POR INADIMPLÊNCIA SALARIAL, MEDICINA E SEGURANÇA DO TRABALHO, DETERMINAÇÃO DA BASE DE CÁLCULO DE INSALUBRIDADE, GRATIFICAÇÃO DE SETOR ESPECIALIZADO E JORNADA DE TRABALHO, e outros. Esta Comissão terá o prazo de 180 (cento e oitenta) dias a contar da assinatura desta Convenção, para emitir parecer sobre a possibilidade ou não de aditamento a presente norma coletiva com a inserção de cláusulas cujo conteúdo seja o resultado dos estudos desenvolvidos pelo grupo de trabalho."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA TRIGÉSIMA SEXTA - CONTRATO POR PRAZO DETERMINADO","Permite contrato por prazo determinado até 2 anos, com indenizações proporcionais em rescisões antecipadas e multa de um salário-mínimo por descumprimento.","Fica autorizada a contratação de empregados por prazo determinado na forma estabelecida pela Lei 9.601/98 e Decreto 2.490/98 e esta prorrogação poderá variar quanto a sua duração, in,,depepdente do prazo pelo qual tenha sido inicialmente contratado o empregado, desde que não seja ultrapassado o prazo máximo de 02 (dois) anos, contados a partir da primeira contratação. PARÁGRAFO PRIMEIRO - No caso de rescisão antecipada, por iniciativa do empregador será devido ao empregado, uma Indenização correspondente a 30% (trinta por cento) dos salários a que teria direito até o término do contrato de trabalho, por força da Lei nº 9.601/98, art. 1º, 8 1º, |, não se aplicará na hipótese o art.479, da CLT. PARÁGRAFO SEGUNDO - No caso de rescisão antecipada por iniciativa do empregado, será devido ao empregador uma indenização correspondente a 10% (dez por cento) dos salários a que ele teria direito até o término do contrato de trabalho, autorizando-se desde já o abatimento desse valor na rescisão contratual, por força da Lei nº 9.601/98, art. 10, 8 1º |, não se aplicara na hipótese o art. 480, da CLT. PARÁGRAFO TERCEIRO - Em caso de descumprimento desta cláusula importará multa equivalente a um salário-mínimo, em favor da parte prejudicada."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA TRIGÉSIMA SÉTIMA - COMBATE AO ASSÉDIO MORAL E SEXUAL","Sindicato e empregadores comprometem-se a prevenir e combater assédio moral, sexual e racismo no trabalho, apurando denúncias e promovendo ambiente saudável.","As entidades sindicais convenentes da convenção coletiva reafirmam seus propósitos de combate ao assédio moral e assédio sexual, conforme Lei nº. 10.224, de 15 de maio de 2001 e disposições da Convenção no 111 da Organização Internacional do Trabalho (OIT), bem como combate ao racismo. Dessa forma as partes se comprometem, paritariamente e de forma negociada, a combater qualquer tipo de assédio moral, sexual ou racismo dentro do local de trabalho, apurando denúncias e focando na prevenção efetiva dos conflitos."
"SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA - SINDIFARMA","2025-2027","CLÁUSULA TRIGÉSIMA OITAVA - VIGÊNCIA","A CCT vigora por 24 meses (01/05/2025 a 30/04/2027), sem alterar cláusulas econômicas de acordos vigentes, mantendo obrigações e compromissos anteriores.","A vigência da presente Convenção Coletiva de Trabalho e de 24 (vinte e quatro) meses, com início em 1º de maio de 2025 e término em 30 de abril de 2027. A celebração deste instrumento não revoga, acresce ou modifica cláusulas econômicas de acordos coletivos vigentes firmados entre o sindicato e as instituições, ainda que sob a égide de convenção anterior, bem como não institui abono ou reajuste adicional, prevalecendo as disposições do acordo sobre aquelas previstas neste instrumento e válidas as obrigações e compromissos assumidos por seus respectivos signatários. As partes declaram por si e pelos seus representantes legais, que adotarão todas as providencias legais para formalização da presente Convenção. E por estarem de pleno acordo, as partes assinam a presente Convenção Coletiva de Trabalho, em 04 (quatro) vias, para um só efeito. ALLO AAA James Rodrigo de Senna Costa Clóvis de Santana Reis"
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA PRIMEIRA - ABRANGÊNCIA","Abrange empregados do SINDNUT em santas casas, hospitais e entidades filantrópicas da categoria do SINDIFIBA na Bahia, exceto Itabuna.","A presente convenção abrange os empregados integrantes das categorias profissionais representadas pelo SINDNUT e que laboram para as santas casas, hospitais, entidades beneficentes e filantrópicas, pertencentes à categoria econômica da representada pelo SINDIFIBA, no Estado da Bahia, com exceção da cidade de Itabuna."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA SEGUNDA - REAJUSTE SALARIAL","Empregados com salário abaixo de R$9.000 terão reajuste escalonado até 4% em 2025; salários acima de R$9.000 terão reajuste negociado livremente pelas empresas.","As entidades empregadoras integrantes da Categoria Econômica representadas pelo SINDIFIBA concederão aos seus empregados um reajuste salarial da seguinte forma: a) Para os empregados que recebem salário base mensal inferior a R$9.000,00 (nove mil reais), será concedido o reajuste de 3% (três por cento) a partir de maio a agosto de 2025, em forma de abono, calculado sobre o salário de abril de 2025. A partir de 01/09/2025, o reajuste salarial final será de 4% (quatro por cento), calculado sobre o salário de abril/2025, sem pagamento retroativo e sem sobreposição de percentuais; b) Para os empregados que recebem salário base igual ou superior a R$9.000,00 (nove mil reais), ficam as empresas autorizadas a negociar livremente qualquer índice de reajuste de salário. PARÁGRAFO PRIMEIRO - Os valores retroativos previstos no item ""a"" correspondentes a maio a agosto/2025, inclusive verbas rescisórias deste período, serão pagos em 04 (quatro) parcelas, nas folhas de outubro/2025, novembro/2025, dezembro/2025 e janeiro/2026, em forma de abono, e não constitu em base de incidência de qualquer encargo trabalhista e previdenciário. PARÁGRAFO SEGUNDO - Serão compensadas todas as antecipações de reajustes salariais concedidas pelas empresas a partir de 01 de maio de 2024. PARÁGRAFO TERCEIRO - Somente não serão compensados os aumentos concedidos por força de promoção, transferência, equiparação salarial, méritos, planos de cargos e acordos judiciais ou extrajudiciais expressamente concedidos a título de aumento real."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA TERCEIRA - PAGAMENTO DE SALÁRIO","Adiantamento quinzenal de 25% do salário será pago entre os dias 15 e 20, antecipado se cair em fim de semana ou feriado, mantendo percentuais superiores já praticados.","Será concedido o adiantamento quinzenal de 25% (vinte e cinco por cento) dos salários entre os dias 15 a 20 de cada mês. PARÁGRAFO PRIMEIRO - Quando o dia 20 (vinte) coincidir com o sábado, domingo ou feriado, o pagamento deverá ser antecipado para o dia útil anterior. 1/10 PARÁGRAFO SEGUNDO - Será mantido o percentual de antecipação para aquelas entidades empregadoras que já praticam índice superior."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA QUARTA - ASSISTÊNCIA MÉDICA/ODONTOLÓGICA","Empregadores devem oferecer assistência médica/odontológica gratuita aos empregados e dependentes nos serviços próprios, exceto se houver seguro ou plano de saúde.","As entidades empregadoras garantirão aos empregados e dependentes legais dentro dos serviços médicos hospitalares que efetivamente dispuserem no âmbito do seu próprio estabelecimento, assistência médica/odontológica, sem ônus para o beneficiário e sem obrigação de ampliação dos respectivos serviços para tal fim. PARÁGRAFO ÚNICO - As entidades empregadoras que possuem seguro saúde ou plano de saúde ficam desobrigadas de prestar assistência médica nas suas unidades."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA QUINTA - ATESTADO MÉDICO","Atestados médicos/odontológicos válidos devem ser entregues até o 2º dia útil após afastamento para avaliação, sob risco de recusa, analisados individualmente.","Os atestados médicos e odontológico que preencham os requisitos previstos em Lei, somente serão aceitos se entregues até o segundo dia útil subsequente do afastamento do trabalho, encaminhando-o para o Serviço de Medicina do Trabalho para avaliação, sob pena de serem recusados, devendo ser analisado caso a caso."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA SEXTA - ANUÊNIO","O anuênio congelado desde 30/04/1998 será reajustado conforme os reajustes salariais gerais, sendo devido apenas aos empregados que o possuíam até essa data.","Permanece como vantagem pessoal sob o título “anuênio congelado” em R$ (reais), o valor praticado em 30 de abril de 1998. PARÁGRAFO PRIMEIRO - o “anuênio congelado” mencionado nesta clausula será reajustado com os mesmos percentuais que forem aplicados aos reajustes gerais de salários, negociados nesta convenção coletiva. PARÁGRAFO SEGUNDO - Não fazem jus à vantagem prevista nesta cláusula os empregados que não a tenham adquirido até 30/04/1998."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA SÉTIMA - FALTAS","Faltas legais no horário de trabalho devem ser avisadas com 72 horas de antecedência e comprovadas.","As faltas dos empregados previstas em lei, quando coincidentes com o horário de labor devem ser pré-avisadas, com antecedência mínima de 72 (setenta e duas) horas, e, devidamente comprovada."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA OITAVA - SALÁRIO SUBSTITUIÇÃO","Empregado que substitui outro de forma não eventual receberá o salário do substituído durante toda a substituição.","Enquanto perdurar a substituição que não tenha caráter meramente eventual, o empregado substituto fará jus ao salário contratual do substituído."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA NONA - ADICIONAIS E VANTAGENS","Adicionais e vantagens pessoais de empregados serão pagos no mês seguinte, devidamente atualizados.","Os adicionais e vantagens pessoais, que os empregados tenham direito dento do mês trabalhado serão pagos no mês subsequente, desde que devidamente atualizados."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA - AUXÍLIO CRECHE","Empregados terão auxílio creche de R$72,80 por filho até 6 anos a partir de maio/2025, pago em parcelas retroativas; creche própria dispensa o benefício.","Para cada filho menor de O6 (seis) anos, inclusive adotivos, desde que expressamente solicitado, os empregados terão direito ao auxílio creche no valor de R$72,80 (setenta e dois reais e oitenta centavos), apartir de maio/2025. 2/10 PARÁGRAFO PRIMEIRO - Os valores retroativos correspondentes de maio a agosto/2025, inclusive verbas rescisórias serão pagos em 04 (quatro) parcelas, nas folhas de outubro/2025, novembro/2025, dezembro/2025 e dezembro/2026, em forma de abono e não constituem base de incidência de qualquer encargo trabalhista e previdenciário. PARÁGRAFO SEGUNDO - As entidades empregadoras que oferecem vagas em creche, sem ônus para o empregado, estarão desobrigadas de efetuar o pagamento do referido benefício."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA PRIMEIRA - AUXÍLIO FUNERAL","Empregadores pagarão R$ 1.278,66 à família do empregado falecido a partir de set/2025, salvo se houver seguro de vida, em até 15 dias após comprovação.","As entidades empregadoras pagarão a partir de setembro/2025, R$ 1.278,66 (Hum mil, duzentos e vinte e oito reais e sessenta e seis centavos) a família do empregado, em caso de falecimento deste, a título de auxílio funeral, no prazo de 15 (quinze) dias a contar da comunicação e apresentação do atestado de óbito. PARÁGRAFO ÚNICO - As entidades empregadoras que oferecem seguro de vida estão desobrigadas ao pagamento do referido benefício."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA SEGUNDA - COMPROVANTE DE PAGAMENTO","As empresas devem fornecer comprovantes de pagamento detalhados aos empregados, sem custo, presencialmente ou eletronicamente; segunda via mediante solicitação.","Os comprovantes de pagamento ou contracheques deverão ser fornecidos e/ou disponibilizados pelas empresas aos seus empregados, sem ônus para estes, diretamente ou por meios eletrônicos, e emitidos de maneira que neles estejam discriminadas as parcelas pagas, inclusive o valor correspondente ao recolhimento do FGTS. PARÁGRAFO ÚNICO - Em caso de necessidade da segunda via o empregado deverá solicitar diretamente à empresa."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA TERCEIRA - UNIFORMES","Empregadores fornecerão gratuitamente 2 uniformes anuais, exigindo devolução na reposição ou rescisão, sob risco de desconto.","As entidades empregadoras fornecerão, gratuitamente, aos seus empregados, 02 (dois) uniformes por ano, desde que exigidos o seu uso. PARÁGRAFO ÚNICO - A devolução dos mesmos se dará quando da reposição e/ou rescisão de contrato de trabalho, sob pena de ser descontado o valor referente."
"SINDICATO DOS NUTRICIONISTAS NO ESTADO DA BAHIA - SINDNUT","2025-2027","CLÁUSULA DÉCIMA QUARTA - QUADRO DE AVISOS","Empregadores permitirão avisos de interesse dos trabalhadores no quadro de avisos, desde aprovação prévia e sem prejudicar a imagem da instituição ou pessoas.","As entidades empregadoras permitirão a colocação de comunicado para empregados em seu quadro de avisos, desde que previamente encaminhado à direção das respectivas entidades. PARÁGRAFO ÚNICO - Os avisos terão como finalidade a divulgação de assuntos de interesse da categoria dos trabalhadores desde que não sejam atentatórios e não venham a detratar a imagem ou reputação da Instituição ou pessoas."
