Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA SEXAGÉSIMA PRIMEIRA - MULTA CONVENCIONAL,"Descumprimento da CCT gera multa de R$ 350,00 por ação.","Pelo descumprimento de qualquer das cláusulas acordadas neste instrumento coletivo, e em obediência ao disposto no artigo 613, VIII, da CLT, o empregador fica sujeito à multa de R$ 350,00 (trezentos e cinquenta reais) por ação, que deverá reverter em favor da parte prejudicada. Parágrafo Único: Em caso de descumprimento das cláusulas ou postulação judicial contrária ao que foi convencionado, aplica-se a mesma multa de R$ 350,00 por ação."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA SEXAGÉSIMA SEGUNDA - ACORDOS E ADITAMENTOS A CCT,"Sindicato e empresas podem firmar acordos ou aditamentos à CCT.","Os Sindicatos representativos das categorias econômicas e profissionais ou o Sindicato Profissional e as Empresas poderão firmar aditamentos à presente convenção ou Acordos Individuais e/ou Coletivos de Trabalho, para especificar, restringir ou ampliar os direitos aqui estabelecidos, ou rediscutir cláusulas conforme conveniência."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA SEXAGÉSIMA TERCEIRA - NEGOCIAÇÃO PERMANENTE,"Partes se comprometem a revisar cláusulas econômicas a cada 4 meses.","As partes se comprometem a se reunirem, quando convocadas, de 04 (quatro) em 04 (quatro) meses, para reverem as cláusulas econômicas firmadas nesta Convenção Coletiva de Trabalho."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA SEXAGÉSIMA QUARTA - FORO,"Fica eleito o foro de Maringá para resolver dúvidas da convenção.","Fica eleito o foro da Comarca de Maringá para fins de dirimir eventuais dúvidas originadas da presente Convenção Coletiva de Trabalho."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA PRIMEIRA - ABRANGÊNCIA,"Convenção aplica-se aos enfermeiros representados pelo SEEB, exceto na cidade de Itabuna.","A presente Convenção abrange os enfermeiros, neste ato representados pelo Sindicato dos Enfermeiros do Estado da Bahia, que laboram para as instituições pertencentes à categoria econômica representada pelo SINDIFIBA, com exceção da cidade de Itabuna."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SEGUNDA - REAJUSTE SALARIAL,"Instituições concederão reajuste de 3,23% para salários a partir de R$ 4.750,00, com regras específicas.","As instituições integrantes da Categoria Econômica representadas pelo SINDIFIBA concederão aos seus empregados um reajuste salarial da seguinte forma: a) Para os empregados que recebem salário base mensal igual ou superior a R$ 4.750,00, será concedido a partir de 01/12/2024 o reajuste de 3,23%, calculado sobre o salário de abril/2024. b) Para os empregados com salário inferior a R$ 4.750,00, não haverá reajuste, pois já são contemplados pela assistência complementar da União (EC 127/2022). c) Para salários iguais ou superiores a R$ 9.000,00, as instituições poderão negociar livremente o índice de reajuste. Parágrafo Primeiro: Os valores retroativos (maio a novembro/2024) serão pagos em 4 parcelas nas folhas de dezembro/2024 a março/2025, em forma de abono, sem encargos trabalhistas ou previdenciários. Parágrafo Segundo: Serão compensadas todas as antecipações de reajustes concedidas a partir de 01/05/2023. Parágrafo Terceiro: Não serão compensados aumentos por promoção, transferência, equiparação, mérito, planos de cargos ou acordos judiciais/extrajudiciais."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TERCEIRA - ADICIONAL DE HORAS EXTRAS,"Horas extras terão adicional de 65% ou 100%, com regras específicas para o interior.","Parágrafo Primeiro: As horas extras além da jornada legal serão remuneradas com adicional de 65%. Aos domingos e feriados, o adicional será de 100%. Parágrafo Segundo: As horas extras poderão ser pagas ou compensadas. Parágrafo Terceiro: Para instituições no interior da Bahia, o adicional será de 50% para horas extras normais e 100% para domingos e feriados."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA QUARTA - ADIANTAMENTO DE SALÁRIO,"Empregados receberão adiantamento quinzenal de 25% do salário base.","As instituições concederão aos seus empregados um adiantamento quinzenal no valor de 25% do salário base, entre os dias 15 e 20 de cada mês."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA QUINTA - CONTRIBUIÇÃO NEGOCIAL,"Será descontado 1,5% do salário base em dezembro/2024, com direito de oposição.","As instituições descontarão de todos os enfermeiros, na folha de dezembro/2024, a contribuição negocial de 1,5% sobre o salário base reajustado. Parágrafo Primeiro: O trabalhador poderá se opor ao desconto entre 11 e 13 de dezembro/2024, presencialmente na sede do SEEB. Parágrafo Segundo: O SEEB enviará às instituições, até 20/12/2024, a lista dos que formalizaram oposição. Parágrafo Terceiro: As instituições pagarão ao SEEB, em janeiro/2025, 0,25% sobre o salário base de dezembro/2024. Parágrafo Quarto: As instituições devem repassar os valores ao SEEB até 24/01/2025, com relação nominal. Parágrafo Quinto: É vedado à instituição incentivar a oposição. Parágrafo Sexto: É vedado ao sindicato constranger trabalhadores a não se oporem. Parágrafo Sétimo: Quem não se opuser no prazo não terá direito a reembolso. Parágrafo Oitavo: Em caso de decisão judicial obrigando devolução, o sindicato restituirá os valores recebidos."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SEXTA - ASSISTÊNCIA MÉDICA-ODONTOLÓGICA,"Instituições garantirão assistência médica e odontológica em suas unidades, sem custo.","As instituições garantirão aos seus enfermeiros e dependentes legais, dentro dos serviços médicos que possuírem, assistência médica e odontológica, sem ônus para o beneficiário e sem obrigação de ampliação dos serviços, desde que prestados nas dependências do hospital. Parágrafo Único: Instituições com plano ou seguro saúde ficam desobrigadas de prestar essa assistência internamente."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SÉTIMA - GRATIFICAÇÃO POR SETOR ESPECIALIZADO,"Enfermeiros em setores especializados receberão gratificação de 10% ou 15%.","Parágrafo Primeiro: Enfermeiros contratados até 30/11/2024 receberão gratificação de 15% sobre o salário base ao atuarem em setores especializados como centro cirúrgico, obstétrico, UTI, emergência, infectologia, hemodiálise e CME. Parágrafo Segundo: Enfermeiros contratados a partir de 01/12/2024 receberão gratificação de 10% nas mesmas condições. Parágrafo Terceiro: A gratificação será limitada ao salário de ingresso, caso haja plano de cargos e salários registrado na DRT."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA OITAVA - ATESTADO MÉDICO,"Atestados devem ser entregues até o segundo dia útil após o afastamento.","Os atestados médicos e odontológicos que preencham os requisitos legais só serão aceitos se entregues até o segundo dia útil após o afastamento, devendo ser encaminhados ao Serviço de Medicina do Trabalho para avaliação, sob pena de recusa. Casos serão analisados individualmente."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA NONA - ABONO PARA ATUALIZAÇÃO PROFISSIONAL,"Enfermeiro pode usar até 5 dias úteis por ano para eventos profissionais.","O enfermeiro poderá utilizar até 5 (cinco) dias úteis por ano, alternados ou contínuos, para participar de congressos, simpósios, encontros e eventos relacionados à sua atividade profissional, desde que avise e negocie previamente com o empregador, apresentando comprovante de participação."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA - ANUÊNIO,"Mantém-se o valor do anuênio congelado de 30/04/1998, com reajuste anual.","Permanecem como vantagem pessoal, sob o título 'anuênio congelado', os valores praticados em 30/04/1998, sobre os quais será aplicado o mesmo percentual de reajuste da cláusula terceira (Reajuste Salarial). Parágrafo Único: Não têm direito ao anuênio os empregados que não o tenham adquirido até 30/04/1998."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA PRIMEIRA - AUXÍLIO CRECHE,"Será concedido auxílio-creche de R$ 70,00 por filho menor de 6 anos.","Será concedido para cada filho menor de 06 (seis) anos, a partir de novembro/2024, o valor de R$ 70,00 (setenta reais), inclusive para filhos adotados legalmente, a título de auxílio-creche. Parágrafo Primeiro: Os valores retroativos de 3,23% previstos na cláusula de reajuste salarial, correspondentes ao período de maio a novembro/2024, serão pagos em 4 parcelas nas folhas de dezembro/2024, janeiro, fevereiro e março/2025, em forma de abono, sem incidência de encargos trabalhistas ou previdenciários. Parágrafo Segundo: As instituições que oferecem vagas em creche, sem ônus para o empregado, estarão desobrigadas de efetuar o pagamento do referido benefício."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SEGUNDA - AUXÍLIO FUNERAL,"Instituições pagarão R$ 1.229,74 à família do empregado falecido.","As instituições pagarão, a partir de dezembro/2024, o valor de R$ 1.229,74 (hum mil, duzentos e vinte e nove reais e setenta e quatro centavos) à família do empregado, em caso de falecimento deste, a título de auxílio funeral, no prazo de 15 (quinze) dias a contar da comunicação e apresentação do atestado de óbito. Parágrafo Único: As instituições que oferecem seguro de vida estão desobrigadas ao pagamento do referido benefício."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA TERCEIRA - UNIFORME,"Instituições fornecerão dois uniformes completos por ano, se exigido.","As instituições fornecerão aos seus enfermeiros 02 (dois) uniformes completos por ano, desde que seja exigido pela instituição a utilização do mesmo."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA QUARTA - ADICIONAL NOTURNO,"Adicional noturno será de 40% na capital e 35% no interior.","O adicional noturno será pago na base de 40% (quarenta por cento) sobre o valor da hora normal trabalhada para as instituições estabelecidas na capital, e 35% (trinta e cinco por cento) para as instituições estabelecidas no interior. Parágrafo Único: Considera-se como trabalho noturno o realizado entre 22:00 e 05:00 horas."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA QUINTA - LIBERAÇÃO DE DIRIGENTE SINDICAL,"Instituições liberarão até 2 dirigentes sindicais por unidade, sem prejuízo salarial.","As instituições liberarão do trabalho o Presidente, o Vice-presidente, o Tesoureiro e o Secretário, e mais 1 (um) diretor em pleno exercício, por instituição, até o limite de 2 (dois), excluído desse cômputo o Presidente. Fica assegurado o benefício a outros diretores que já estejam liberados, sem prejuízo da sua remuneração."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SEXTA - RELAÇÃO DOS EMPREGADOS,"Instituições devem enviar ao sindicato as guias e listas de contribuições em até 10 dias.","As instituições colocarão à disposição do Sindicato dos Enfermeiros as cópias das guias de contribuição sindical e da taxa assistencial, com a relação nominal dos empregados, no prazo de 10 dias após os descontos pertinentes. Parágrafo Único: O Sindicato dos Enfermeiros enviará até o final de janeiro do ano vigente o valor da contribuição sindical dos enfermeiros para o setor pessoal das instituições, ficando estas responsáveis por aceitar a via com o valor designado pelo sindicato."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA SÉTIMA - CARGA HORÁRIA,"Enfermeiros poderão ter carga horária semanal de 36, 40 ou 44 horas, conforme acordo.","Fica assegurado aos enfermeiros a carga horária semanal de 36, 40 ou 44 horas, desde que respeitada a proporcionalidade dos respectivos salários e de acordo com a conveniência de ambas as partes."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA OITAVA - ESCALA DE TRABALHO E INTERVALO INTRAJORNADA,"Escalas de plantão como 12x36, 12x24 e 24x72 são permitidas, com regras para intervalo e compensação.","Os empregados com carga horária de 36, 40 ou 44 horas semanais poderão cumpri-la em plantões de 12 ou 24 horas, desde que seja de conveniência dos serviços e respeitada a carga horária mensal contratual. Parágrafo Primeiro: Faculta-se ao empregador estabelecer escalas de 12x36, 72x24, 12x48 ou 24x72, inclusive em setores específicos. As horas trabalhadas nessas escalas serão consideradas normais, inclusive aos domingos e feriados, desde que compensadas via banco de horas. Parágrafo Segundo: É assegurado intervalo de 1 hora a cada 12 horas de trabalho. Parágrafo Terceiro: Admite-se excepcionalmente plantão de 24 horas. Parágrafo Quarto: Escalas 12x24 e 12x48 podem ser implantadas, com folgas alternadas. Parágrafo Quinto: Trocas de plantão entre empregados não serão consideradas para cálculo de horas extras, com limite de 5 trocas por mês. Parágrafo Sexto: As instituições podem funcionar em domingos e feriados, com folgas compensatórias. Parágrafo Sétimo: Fica autorizado o trabalho e prorrogação de jornada em atividades insalubres, conforme artigos 611-A, XII e 189 da CLT."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA DÉCIMA NONA - ADICIONAL DE APERFEIÇOAMENTO,"Enfermeiros com mestrado ou doutorado receberão adicional de 5%.","Fica definido, a título de adicional de aperfeiçoamento, o índice de 5% (cinco por cento) do salário base inicial para os enfermeiros que comprovem o título de mestrado e/ou doutorado. Parágrafo Único: Estão excluídos desse benefício os enfermeiros que ocupam cargos de coordenação e liderança."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA - VALE TRANSPORTE,"Vale-transporte será concedido quinzenal ou mensalmente, conforme a legislação.","O vale-transporte será concedido, quinzenal ou mensalmente, de forma integral para os 15 (quinze) ou 30 (trinta) dias subsequentes, respectivamente, de conformidade com a legislação vigente."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA PRIMEIRA - ALIMENTAÇÃO,"Será fornecida alimentação aos enfermeiros em regime de plantão 12x36.","Será concedida alimentação aos enfermeiros quando escalados no regime de plantão de 12 horas de trabalho por 36 horas de descanso."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SEGUNDA - ACESSO DE DIRIGENTES SINDICAIS,"Dirigentes sindicais terão acesso aos locais de trabalho em horários definidos pela instituição.","Os dirigentes sindicais, mediante identificação, terão acesso a locais e horários previamente determinados pela diretoria da instituição, para comunicar-se diretamente com os funcionários."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA TERCEIRA - PERICULOSIDADE,"Será pago adicional de periculosidade aos que trabalham com radiações ionizantes.","Será concedido aos empregados que trabalham sob efeitos de radiações ionizantes o adicional de periculosidade, incidindo este sobre o salário base correspondente, de conformidade com o que preceitua a legislação vigente."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA QUARTA - INSALUBRIDADE,"Adicional de insalubridade será pago conforme a legislação, com base no salário mínimo.","Será concedido o adicional de insalubridade de acordo com a legislação vigente, tendo como base de cálculo o salário mínimo legal."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA QUINTA - HOMOLOGAÇÕES,"Empregado desligado poderá solicitar homologação no sindicato, se desejar.","Os empregados que forem desligados e desejarem fazer homologação no sindicato laboral deverão solicitar expressamente junto às instituições."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SEXTA - ADICIONAL DE APERFEIÇOAMENTO,"Enfermeiros com mestrado ou doutorado receberão adicional de 5%.","Fica definido, a título de 'adicional de aperfeiçoamento', o índice de 5% (cinco por cento) do salário base inicial para os enfermeiros que comprovem o título de mestrado e/ou doutorado. Parágrafo Único: Estão excluídos desse contexto os enfermeiros que ocupam cargo de coordenação e liderança."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA SÉTIMA - VALE TRANSPORTE,"Vale-transporte será concedido quinzenal ou mensalmente, conforme a legislação.","O vale-transporte será concedido, quinzenal ou mensalmente, de forma integral para os 15 (quinze) ou 30 (trinta) dias subsequentes, respectivamente, de conformidade com a legislação."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA OITAVA - COMPROVANTE DE PAGAMENTO,"Comprovantes de pagamento devem ser fornecidos gratuitamente e com discriminação das verbas.","Os comprovantes de pagamento ou contracheques deverão ser fornecidos e/ou disponibilizados pelas instituições aos seus empregados, sem ônus para estes, diretamente ou por meios eletrônicos, e emitidos de maneira que neles estejam discriminadas as parcelas pagas, inclusive o valor correspondente ao recolhimento do FGTS. Parágrafo Único: Em caso de necessidade de segunda via, o empregado deverá solicitá-la diretamente à instituição."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA VIGÉSIMA NONA - BANCO DE HORAS,"Instituições podem adotar banco de horas com prazo de compensação de até 6 meses.","As instituições integrantes da categoria econômica representadas pelo SINDIFIBA ficam autorizadas a adotar o sistema de compensação de horas trabalhadas, através do qual o excesso de horas em um ou mais dias possa ser compensado pela correspondente diminuição de jornada em outro dia, desde que não exceda, no prazo máximo de 6 (seis) meses. Parágrafo Primeiro: A partir de 3 meses após a assinatura da presente Convenção, as instituições deverão disponibilizar aos empregados informações sobre as horas trabalhadas no mês. Parágrafo Segundo: O limite máximo mensal de horas compensáveis não poderá exceder a carga horária semanal contratual. Parágrafo Terceiro: As instituições poderão utilizar a compensação no período de férias, adicionando dias às férias. Parágrafo Quarto: Faltas e atrasos injustificados serão descontados conforme legislação ou política institucional. Parágrafo Quinto: Em caso de rescisão, as horas não compensadas serão pagas na rescisão."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TRIGÉSIMA - EXAME MÉDICO,"Instituições devem fornecer cópias dos exames admissionais, periódicos e demissionais.","As instituições fornecerão aos empregados cópias dos resultados dos exames admissionais, periódicos e demissionais. Parágrafo Único: Os empregados ficam obrigados a comparecer à Medicina do Trabalho sempre que convocados. O empregado que não comparecer ao exame periódico anual estará sujeito a sanções administrativas e legais."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TRIGÉSIMA PRIMEIRA - GARANTIA DE EMPREGO,"Empregados com 28 anos de serviço ou em pré-aposentadoria terão estabilidade de 2 anos.","As instituições assegurarão aos seus empregados a garantia de emprego por 2 (dois) anos nas seguintes condições: a) Optantes com 28 anos de serviço na mesma instituição; b) Homens a partir de 63 anos de idade e mulheres a partir de 58 anos de idade, desde que tenham mais de 10 (dez) anos de serviços na mesma instituição. Parágrafo Primeiro: Essa garantia cessará nas seguintes hipóteses: a) Se o empregado cometer falta grave, devidamente apurada nos termos da lei; b) Quando atingir a condição de requerer aposentadoria ou já for aposentado."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TRIGÉSIMA SEGUNDA - IMPLEMENTAÇÃO DO PISO DE ENFERMAGEM - ADICIONAIS,"Instituições poderão ajustar adicionais se repasse federal for insuficiente para cobrir o piso.","As partes acordam que, com a implementação e obrigatoriedade do pagamento do piso salarial para os trabalhadores abrangidos pela Lei nº 14.434/2022 (decorrente do PL 2564/2020), caso o montante mensal repassado pelo Poder Público Federal não contemple a integralidade das despesas e obrigações trabalhistas e previdenciárias, as instituições poderão: a) Pagar horas extras e adicional noturno com base nos percentuais legais; b) Interromper o pagamento da gratificação por setor especializado, até nova regulamentação com o sindicato laboral. Parágrafo Único: Os sindicatos signatários comprometem-se a retomar imediatamente as negociações para reavaliar as condições da CCT assim que ocorrer a implementação e pagamento do piso."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TRIGÉSIMA TERCEIRA - COMISSÃO PARITÁRIA SINDIFIBA E SEEB,"Será criada comissão paritária para estudar temas como piso, adicionais e insalubridade.","Fica instituída uma comissão paritária composta por 6 (seis) membros, sendo 3 (três) representantes dos trabalhadores e 3 (três) das instituições da categoria econômica, com a finalidade de reunir-se trimestralmente para discutir: piso salarial, regulamentação do adicional noturno, desconto da taxa assistencial, multa normativa, inadimplência, medicina e segurança do trabalho, base de cálculo da insalubridade, gratificação por setor especializado e jornada de trabalho. A comissão terá o prazo de 180 dias a contar da assinatura da convenção para emitir parecer sobre a possibilidade de aditamento à norma coletiva com base nos estudos realizados."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TRIGÉSIMA QUARTA - COMBATE AO ASSÉDIO MORAL E SEXUAL,"Sindicato e instituições se comprometem a combater assédio moral, sexual e racismo.","As entidades sindicais convenentes reafirmam seus propósitos de combate ao assédio moral e sexual, conforme a Lei nº 10.224/2001 e a Convenção nº 111 da OIT, bem como ao racismo. Comprometem-se, de forma paritária e negociada, a combater qualquer tipo de assédio ou discriminação no ambiente de trabalho, apurando denúncias e promovendo ações preventivas."
SINDICATO DOS ENFERMEIROS DO ESTADO DA BAHIA – SEEB,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TRIGÉSIMA QUINTA - VIGÊNCIA,"Convenção tem vigência de 12 meses, de 01/05/2024 a 30/04/2025.","A vigência da presente Convenção Coletiva de Trabalho é de 12 (doze) meses, com início em 1º de maio de 2024 e término em 30 de abril de 2025. As partes declaram, por si e por seus representantes legais, que adotarão todas as providências legais para a formalização da presente convenção. E por estarem de pleno acordo, assinam em 4 (quatro) vias para um só efeito."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA PRIMEIRA - VIGÊNCIA E ABRANGÊNCIA,"Define a vigência da CCT de 1º de maio de 2024 a 30 de abril de 2025 cobrindo farmacêuticos e instituições em Salvador e Região Metropolitana.","A presente Convenção Coletiva de Trabalho (CCT) terá vigência de 1º (primeiro) de maio de 2024 a 30 (trinta) de abril de 2025, para a categoria profissional dos Farmacêuticos, empregados nas empresas de farmácias (distribuidoras, drogarias, em hospitais, casas de saúde, clínicas, laboratórios de análises clínicas, bem como os farmacêuticos que atuam nas indústrias farmacêuticas, de cosméticos, de perfumes, de produtos químicos, de produtos farmacêuticos e congêneres) com abrangência territorial em Salvador e Região Metropolitana, com sede nos municípios de Salvador, Camaçari, Candeias, Dias D’Ávila, Itaparica, Lauro de Freitas, Madre de Deus, Mata de São João, Pojuca, São Francisco do Conde, São Sebastião do Passé e Simões Filho (BA)."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA SEGUNDA - REAJUSTE SALARIAL E PISO DA CATEGORIA,"Define reajuste salarial de 3% e o piso mensal de R$ 3.868,00 para 44h/sem, com provisão para piso legal.","Fica estabelecido o reajuste salarial de 3% (três por cento) sobre o salário base dos farmacêuticos. Parágrafo Primeiro: O piso salarial fica estabelecido em R$ 3.868,00 (três mil, oitocentos e sessenta e oito reais) mensais para os farmacêuticos com jornada máxima de 44 (quarenta e quatro) horas semanais, incluindo o Descanso Semanal Remunerado (DSR). Parágrafo Segundo: Caso seja implementado piso salarial por legislação (PL 1.559/2021 ou similar), as empresas aplicarão o maior valor entre o estabelecido nesta CCT e o da lei. Parágrafo Terceiro: As empresas poderão praticar salário proporcional à jornada para os farmacêuticos com carga horária inferior a 44 horas semanais."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA TERCEIRA - PAGAMENTO DAS VERBAS RESCISÓRIAS,"Regulamenta prazo de 10 ou 20 dias para verbas rescisórias, com multas por atraso e por atraso na homologação.","O pagamento das verbas rescisórias deverá ser feito: a) Em 10 dias corridos, contados do término do contrato de trabalho; b) Em 20 dias corridos, contados do término do contrato de trabalho, se a empresa for micro ou pequena. Parágrafo Primeiro: Na hipótese de atraso do pagamento das verbas rescisórias, a empresa deverá pagar uma multa de 10% do valor do salário do empregado, acrescida de 1% ao dia de atraso, limitada ao valor do salário. Parágrafo Segundo: Caso a homologação não seja realizada em até 60 dias da data da demissão, a empresa deverá indenizar o empregado com o equivalente a 1 (um) dia de salário por dia de atraso."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA QUARTA - COMPROVANTES DE PAGAMENTO,"Empresas devem fornecer holerites eletrônicos ou físicos, detalhando parcelas e descontos.","As empresas se obrigam a fornecer aos empregados o comprovante de pagamento mensal (holerite), seja por meio eletrônico ou impresso, contendo as parcelas pagas e os descontos efetuados. Parágrafo Único: O comprovante de pagamento deverá discriminar de forma clara e legível todas as parcelas que compõem a remuneração, bem como os descontos legais e convencionais."
SINDICATO DOS FARMACÊUTICOS DO ESTADO DA BAHIA – SINDIFARMA,CONVENÇÃO COLETIVA DE TRABALHO 2024/2025,CLÁUSULA QUINTA - ERRO NA FOLHA DE PAGAMENTO,"Prazo de 3 dias úteis para correção de diferenças salariais constatadas.","No caso de ocorrência inequívoca de diferença de salário na folha de pagamento ou adiantamento, em prejuízo do empregado, a empresa se obriga a efetuar o pagamento da respectiva diferença no prazo de até 03 (três) dias úteis, contados a partir da data da constatação da diferença."
